index	Best Available LIMS Path	Analysis ID	Owner	Project Name	Analysis Name	Created At	Analysis Link	FASTA Database	Input File Reference	Project ID	md5	LIMS_PK	LIMS_Project_id	LIMS_Project_name	LIMS_login	LIMS_user
11031	/lims/data_files/201005/Exudate_0h_041810_A_11.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_11.RAW	370	4b92b28f2094c2242b379983c35dd002	15861	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11032	/lims/data_files/201005/Exudate_0h_041810_A_12.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_12.RAW	370	191c7d85f101db97f533cfef88c91be9	15862	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11033	/lims/data_files/201005/Exudate_0h_041810_A_13.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_13.RAW	370	01e4dacf6ce292816dcb27e5616c9c05	15863	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11034	/lims/data_files/201005/Exudate_0h_041810_A_14.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_14.RAW	370	afaa4b82ffc1aaf33ecb2b7526d6f57e	15864	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11035	/lims/data_files/201005/Exudate_0h_041810_A_15.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_15.RAW	370	0b291c02a15a05ecdc369de0c61cee3a	15865	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11036	/lims/data_files/201005/Exudate_0h_041810_A_3.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_3.RAW	370	569aee9fa92a7301f51eca42a2038864	15853	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11037	/lims/data_files/201005/Exudate_0h_041810_A_4.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_4.RAW	370	01a44ef582a1cc87f73dac678fa1eda5	15854	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11038	/lims/data_files/201005/Exudate_0h_041810_A_5.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_5.RAW	370	a2158779a01410d67eb7c3bbffd68c89	15855	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11039	/lims/data_files/201005/Exudate_0h_041810_A_6.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_6.RAW	370	63b04a373c58aaebd4296641b9047641	15856	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11040	/lims/data_files/201005/Exudate_0h_041810_A_7.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_7.RAW	370	143f81d3efbbdf2063c0d5790b494d16	15857	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11041	/lims/data_files/201005/Exudate_0h_041810_A_8.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_8.RAW	370	adf51a0207298d7bf5d8107350536263	15858	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11042	/lims/data_files/201005/Exudate_0h_041810_A_9.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_0h_041810_A_9.RAW	370	953d9360915cc394d033f78463a49097	15859	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11043	/lims/data_files/201005/Exudate_PBS_0h_041810_A_1.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_PBS_0h_041810_A_1.RAW	370	d854fb7a2cde375673fe2ffc07c31c3b	15866	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11044	/lims/data_files/201005/Exudate_PBS_0h_041810_A_2.RAW	4500	xuanwen	Exudate_Time_Course	Exudate_2rdB_0h_A_1st	Sat May 01 15:15:59 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4500	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_PBS_0h_041810_A_2.RAW	370	268fd15e647298444555ae27ff87a70f	15867	2855	Exudate_2_0h_A_1	xuanwen	Xuanwen Li
11064	/lims/data_files/201005/Exudate_24h_050210_A_1.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_1.RAW	370	ae74ec4f90643102031ea39de3b5894d	15869	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11065	/lims/data_files/201005/Exudate_24h_050210_A_10.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_10.RAW	370	7e614968d2e5ae101556a026231ba88f	15878	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11066	/lims/data_files/201005/Exudate_24h_050210_A_11.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_11.RAW	370	b9f55f7c6c4e9ff18e011605ee06cbe2	15879	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11067	/lims/data_files/201005/Exudate_24h_050210_A_12.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_12.RAW	370	df4949d442c8e01fb2e129b2338294c3	15880	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11068	/lims/data_files/201005/Exudate_24h_050210_A_13.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_13.RAW	370	2715ebb86c637c54b28be629c53e29c9	15881	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11069	/lims/data_files/201005/Exudate_24h_050210_A_14.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_14.RAW	370	40a9f8bb0c85c1717cefe06970d55f25	15882	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11070	/lims/data_files/201005/Exudate_24h_050210_A_15.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_15.RAW	370	a0a3999205e7bed6ada371d39f0d6058	15868	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11071	/lims/data_files/201005/Exudate_24h_050210_A_2.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_2.RAW	370	511301672cd4c728e56d881e03734ad2	15870	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11072	/lims/data_files/201005/Exudate_24h_050210_A_3.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_3.RAW	370	0e737cf4f4d8987265407d02748d856c	15871	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11073	/lims/data_files/201005/Exudate_24h_050210_A_4.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_4.RAW	370	8e8c3c34130f9ba191949b0302c216de	15872	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11074	/lims/data_files/201005/Exudate_24h_050210_A_5.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_5.RAW	370	df5997999b83d72e372aa04e509045c7	15873	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11075	/lims/data_files/201005/Exudate_24h_050210_A_6.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_6.RAW	370	b95b0accb0d4be71581fcdec8014fa3c	15874	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11076	/lims/data_files/201005/Exudate_24h_050210_A_7.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_7.RAW	370	fb9fd018768698ded71e7444feab1412	15875	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11077	/lims/data_files/201005/Exudate_24h_050210_A_8.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_8.RAW	370	f47b871cdedc869807be274bb82b3f6f	15876	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11078	/lims/data_files/201005/Exudate_24h_050210_A_9.RAW	4503	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st	Wed May 05 18:16:57 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4503	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_9.RAW	370	7bf76da30a0b31ef06e189bbeacf29f8	15877	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11079	/lims/data_files/201005/Exudate_24h_050210_A_1.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_1.RAW	370	ae74ec4f90643102031ea39de3b5894d	15869	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11080	/lims/data_files/201005/Exudate_24h_050210_A_10.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_10.RAW	370	7e614968d2e5ae101556a026231ba88f	15878	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11081	/lims/data_files/201005/Exudate_24h_050210_A_11.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_11.RAW	370	b9f55f7c6c4e9ff18e011605ee06cbe2	15879	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11082	/lims/data_files/201005/Exudate_24h_050210_A_12.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_12.RAW	370	df4949d442c8e01fb2e129b2338294c3	15880	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11083	/lims/data_files/201005/Exudate_24h_050210_A_13.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_13.RAW	370	2715ebb86c637c54b28be629c53e29c9	15881	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11084	/lims/data_files/201005/Exudate_24h_050210_A_14.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_14.RAW	370	40a9f8bb0c85c1717cefe06970d55f25	15882	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11085	/lims/data_files/201005/Exudate_24h_050210_A_15.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_15.RAW	370	a0a3999205e7bed6ada371d39f0d6058	15868	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11086	/lims/data_files/201005/Exudate_24h_050210_A_2.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_2.RAW	370	511301672cd4c728e56d881e03734ad2	15870	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11087	/lims/data_files/201005/Exudate_24h_050210_A_3.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_3.RAW	370	0e737cf4f4d8987265407d02748d856c	15871	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11088	/lims/data_files/201005/Exudate_24h_050210_A_4.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_4.RAW	370	8e8c3c34130f9ba191949b0302c216de	15872	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11089	/lims/data_files/201005/Exudate_24h_050210_A_5.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_5.RAW	370	df5997999b83d72e372aa04e509045c7	15873	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11090	/lims/data_files/201005/Exudate_24h_050210_A_6.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_6.RAW	370	b95b0accb0d4be71581fcdec8014fa3c	15874	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11091	/lims/data_files/201005/Exudate_24h_050210_A_7.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_7.RAW	370	fb9fd018768698ded71e7444feab1412	15875	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11092	/lims/data_files/201005/Exudate_24h_050210_A_8.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_8.RAW	370	f47b871cdedc869807be274bb82b3f6f	15876	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11093	/lims/data_files/201005/Exudate_24h_050210_A_9.RAW	4505	xuanwen	Exudate_Time_Course	Exudate_2rd_24h_A-1st-100ppm	Wed May 05 18:18:51 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4505	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_24h_050210_A_9.RAW	370	7bf76da30a0b31ef06e189bbeacf29f8	15877	2856	Exudate_2_24h_A_1st	xuanwen	Xuanwen Li
11094	/lims/data_files/201005/Exudate_6h_050110_A_1.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_1.RAW	370	d11f360b563f04ef1dc2027a277d553b	15883	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
11095	/lims/data_files/201005/Exudate_6h_050110_A_10.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_10.RAW	370	2147ab872fce64f035621e57b6ae076d	15892	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
11096	/lims/data_files/201005/Exudate_6h_050110_A_11.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_11.RAW	370	a9435093e280f9eb918be24b0a5c2f1a	15893	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
11097	/lims/data_files/201005/Exudate_6h_050110_A_12.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_12.RAW	370	4a3c6c66366dbab04aadd85203659258	15894	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
11098	/lims/data_files/201005/Exudate_6h_050110_A_13.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_13.RAW	370	36d12cfe72e126cb8aaec3dc6e421a67	15895	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
11099	/lims/data_files/201005/Exudate_6h_050110_A_14.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_14.RAW	370	5879b2466492a4cf0c6200422a982138	15896	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
11100	/lims/data_files/201005/Exudate_6h_050110_A_15.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_15.RAW	370	36e38b9a3de5b5ed9fed7f58a6ecb417	15897	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
11101	/lims/data_files/201005/Exudate_6h_050110_A_2.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_2.RAW	370	762fbab4c225b031d406f032ab920349	15884	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
11102	/lims/data_files/201005/Exudate_6h_050110_A_3.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_3.RAW	370	3217ed45f5e4ba42430ad1d64b468445	15885	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
11103	/lims/data_files/201005/Exudate_6h_050110_A_4.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_4.RAW	370	edf125b99de4571136a6d9140498c67c	15886	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
11104	/lims/data_files/201005/Exudate_6h_050110_A_5.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_5.RAW	370	e8e63164cc2cdb22e22dec80821028e0	15887	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
11105	/lims/data_files/201005/Exudate_6h_050110_A_6.RAW	4506	xuanwen	Exudate_Time_Course	Exudate_6h_A_mascot	Sat May 08 20:34:17 -0400 2010	http://bioinf.itmat.upenn.edu/qInteract2/analysis/view/4506	IPI.MOUSE.v3.53.REV/ipi.MOUSE.3.53.rev.fasta	201005/Exudate_6h_050110_A_6.RAW	370	6067958ccfb802169fbd24fe71f088ce	15888	2857	Exudate_2rd_6h_A_1st	xuanwen	Xuanwen Li
